Day;Hour;Secular_Holiday;Religious_holiday;Sports;TV_Media;Weather_transport;AirTempMLM;AirTempSTHLM;precipitationMLM;precipitationSTHLM;RainMLM2;RainSTHLM2;D_precipitationMLM;D_precipitationSTHLM;D_AirTempMLM;D_AirTempSTHLM;D_precipitationMLM2;D_precipitationSTHLM2;D_AirTempMLM2;D_AirTempSTHLM2;MY;StandSize;AirTempMLM2;AirTempSTHLM2
1;20;0;0;0;0;0;19.9;12.9;0;0;0;0;0;0;-.7000000000000028;-1.1;0;0;.490000000000004;1.209999999999999;201605;-.4609786;396.01001;166.41
2;20;0;0;0;0;0;19.3;14.1;0;0;0;0;0;0;-.5999999999999979;-1.4;0;0;.3599999999999974;1.960000000000001;201605;-.42223805;372.48999;198.81
3;20;0;0;0;0;0;18.5;13.5;0;0;0;0;0;0;-1.699999999999999;-.5;0;0;2.889999999999998;.25;201606;-.26667911;342.25;182.25
4;20;0;0;0;0;0;18.7;17.1;0;0;0;0;0;0;-2.5;-1;0;0;6.25;1;201606;-.22679785;349.69;292.41
5;20;0;0;0;0;0;19.4;15.3;0;0;0;0;0;0;-2.100000000000001;-.6999999999999993;0;0;4.410000000000006;.489999999999999;201606;-.17627026;376.35999;234.09
6;20;0;0;0;0;0;16.7;10.4;0;0;0;0;0;0;-2.699999999999999;-.0999999999999996;0;0;7.289999999999997;.0099999999999999;201606;-.088964231;278.89001;108.16
7;20;0;0;0;0;0;15.1;9.300000000000001;0;0;0;0;0;0;-1.200000000000001;-.5;0;0;1.440000000000003;.25;201606;-.32235038;228.00999;86.489998
1;20;1;0;0;0;0;11.5;11;0;0;0;0;0;0;-2.4;-.5;0;0;5.760000000000002;.25;201606;-.44811699;132.25;121
2;20;0;0;0;0;0;15.5;17.5;0;0;0;0;0;0;-.6999999999999993;-1.699999999999999;0;0;.489999999999999;2.889999999999998;201606;-.40022761;240.25;306.25
3;20;0;0;0;0;0;13.9;9.6;.1;0;.01;0;.1;0;-1.299999999999999;-.9000000000000004;.01;0;1.689999999999997;.8100000000000006;201606;-.42425284;193.21001;92.160004
4;20;0;0;0;0;0;15.3;9.300000000000001;0;0;0;0;0;0;.5;.1000000000000014;0;0;.25;.0100000000000003;201606;-.945436;234.09;86.489998
5;20;0;0;0;0;0;13.3;7.5;0;.8;0;.6400000000000001;0;.2000000000000001;-.6999999999999993;-.2999999999999998;0;.04;.489999999999999;.0899999999999999;201606;-.23119779;176.89;56.25
6;20;0;0;0;0;0;11.4;9.699999999999999;0;0;0;0;0;0;-1.799999999999999;-.7000000000000011;0;0;3.239999999999996;.4900000000000015;201606;-.25176063;129.96001;94.089996
7;20;0;0;0;0;0;12.6;10.6;0;0;0;0;0;0;-1.6;-1.700000000000001;0;0;2.559999999999999;2.890000000000004;201606;-.53246987;158.75999;112.36
1;20;0;0;0;0;0;13.7;14;0;0;0;0;0;0;.0999999999999996;-1;0;0;.0099999999999999;1;201606;-.49722725;187.69;196
2;20;0;0;0;0;0;14;12;0;0;0;0;0;0;-.4000000000000004;-.9000000000000004;0;0;.1600000000000003;.8100000000000006;201606;-.55186862;196;144
3;20;0;0;0;0;0;16.6;14.8;0;0;0;0;0;0;-.5;-.3999999999999986;0;0;.25;.1599999999999989;201606;-.532184;275.56;219.03999
4;20;0;0;0;0;0;15.7;12.9;0;0;0;0;0;-.1;-1.100000000000001;0;0;.01;1.210000000000003;0;201606;-.46303043;246.49001;166.41
5;20;0;0;0;0;0;16.4;13;0;0;0;0;0;0;-.1000000000000014;-1.5;0;0;.0100000000000003;2.25;201606;-.20730956;268.95999;169
6;20;0;0;0;0;0;16.1;12.5;0;.5;0;.25;0;.2;-1.299999999999997;-.1999999999999993;0;.04;1.689999999999993;.0399999999999997;201606;-.28906652;259.20999;156.25
7;20;0;0;0;0;0;14.3;13.5;0;0;0;0;0;-.1;-1;-.8000000000000007;0;.01;1;.6400000000000011;201606;-.50730288;204.49001;182.25
1;20;0;0;0;0;0;15.2;12.7;0;0;0;0;0;0;-.4000000000000004;-1.100000000000001;0;0;.1600000000000003;1.210000000000003;201606;-.44038799;231.03999;161.28999
2;20;0;0;0;0;0;14.9;14.5;0;0;0;0;0;0;-1.799999999999999;-.8000000000000007;0;0;3.239999999999996;.6400000000000011;201606;-.33881414;222.00999;210.25
3;20;0;0;1;0;0;18.7;16.9;0;0;0;0;0;0;-1.400000000000002;-.4000000000000021;0;0;1.960000000000006;.1600000000000017;201606;-.34880054;349.69;285.60999
4;20;0;0;0;0;0;20.8;18.2;.1;0;.01;0;.1;0;-1.199999999999999;.0999999999999979;.01;0;1.439999999999998;.0099999999999996;201606;-.16382582;432.64001;331.23999
5;20;0;0;0;0;0;21.6;15.6;0;0;0;0;0;0;-.3999999999999986;-.5999999999999996;0;0;.1599999999999989;.3599999999999996;201606;-.11263428;466.56;243.36
6;20;1;0;0;0;0;19.2;19.9;1.2;0;1.44;0;1.2;0;-1.100000000000001;-1.400000000000002;1.44;0;1.210000000000003;1.960000000000006;201606;-.26193085;368.64001;396.01001
7;20;0;0;0;0;0;17.2;15.9;0;0;0;0;0;0;-1.400000000000002;-.2000000000000011;0;0;1.960000000000006;.0400000000000004;201606;-.44725522;295.84;252.81
1;20;0;0;1;0;0;18.4;16.6;0;0;0;0;0;0;-.2000000000000028;-1.399999999999999;0;0;.0400000000000011;1.959999999999996;201606;-.38915065;338.56;275.56
2;20;0;0;0;0;0;14.8;16;0;0;0;0;0;0;-1.899999999999999;-1.399999999999999;0;0;3.609999999999995;1.959999999999996;201606;-.38373727;219.03999;256
3;20;0;0;0;0;0;16.6;16;0;0;0;0;0;0;-1.199999999999999;-.3000000000000007;0;0;1.439999999999998;.0900000000000004;201606;-.38771835;275.56;256
4;20;0;0;0;0;0;16.4;16.2;0;0;0;0;0;0;-1.100000000000001;-.6999999999999993;0;0;1.210000000000003;.489999999999999;201606;-.3489522;268.95999;262.44
5;20;0;0;0;0;0;17.4;17;0;0;0;0;-.4;0;-.2000000000000028;-.8000000000000007;.16;0;.0400000000000011;.6400000000000011;201607;-.23378764;302.76001;289
6;20;0;0;0;0;0;13.8;16.1;0;.2;0;.04;-.1;.2;-.6999999999999993;-.5;.01;.04;.489999999999999;.25;201607;-.24829081;190.44;259.20999
7;20;0;0;1;0;0;15.5;15.1;0;0;0;0;0;-.1;-.4000000000000004;-.9000000000000004;0;.01;.1600000000000003;.8100000000000006;201607;-.46722212;240.25;228.00999
1;20;0;0;0;0;0;16.1;14.6;0;0;0;0;0;0;-.7999999999999972;-.5999999999999996;0;0;.6399999999999955;.3599999999999996;201607;-.43524176;259.20999;213.16
2;20;0;0;0;0;0;15.2;14.5;0;0;0;0;0;0;-.1000000000000014;-.9000000000000004;0;0;.0100000000000003;.8100000000000006;201607;-.63159966;231.03999;210.25
3;20;0;0;0;0;0;15;13.9;0;0;0;0;0;0;-1;-1.699999999999999;0;0;1;2.889999999999998;201607;-.31320861;225;193.21001
4;20;0;0;0;0;0;16.5;14.7;0;0;0;0;0;0;-.3000000000000007;-.2000000000000011;0;0;.0900000000000004;.0400000000000004;201607;-.44310999;272.25;216.09
5;20;0;0;0;0;0;14.6;16.9;.6;0;.36;0;-4;0;-.5;-1.800000000000001;16;0;.25;3.240000000000002;201607;-.28018296;213.16;285.60999
6;20;0;0;0;0;0;17.1;13.8;0;0;0;0;0;0;-.7999999999999972;-.5;0;0;.6399999999999955;.25;201607;-.28781098;292.41;190.44
7;20;0;0;1;0;0;18.6;16.3;0;0;0;0;0;0;-.7999999999999972;-1.300000000000001;0;0;.6399999999999955;1.690000000000002;201607;-.51189876;345.95999;265.69
1;20;0;0;0;0;0;17.8;17.3;0;0;0;0;0;0;-.0999999999999979;-1.300000000000001;0;0;.0099999999999996;1.690000000000002;201607;-.42576528;316.84;299.29001
2;20;0;0;0;0;0;17.3;16.5;0;0;0;0;0;0;-.8000000000000007;-.8999999999999986;0;0;.6400000000000011;.8099999999999974;201607;-.40529671;299.29001;272.25
3;20;0;0;0;0;0;16.3;16.2;0;0;0;0;0;0;-.8999999999999986;-.9000000000000021;0;0;.8099999999999974;.8100000000000038;201607;-.3685351;265.69;262.44
4;20;0;0;0;0;0;16.9;15.3;0;0;0;0;0;0;-.1000000000000014;-1.099999999999998;0;0;.0100000000000003;1.209999999999995;201607;-.35898152;285.60999;234.09
5;20;0;0;0;0;0;16;15.4;0;0;0;0;0;0;-.3000000000000007;-.5999999999999996;0;0;.0900000000000004;.3599999999999996;201607;-.24428026;256;237.16
6;20;0;0;0;0;0;16.9;16.5;0;0;0;0;0;0;-.9000000000000021;-.8999999999999986;0;0;.8100000000000038;.8099999999999974;201607;-.25193688;285.60999;272.25
7;20;0;0;0;0;0;16.2;16.2;0;0;0;0;0;0;-.1000000000000014;-1.699999999999999;0;0;.0100000000000003;2.889999999999998;201607;-.46964094;262.44;262.44
1;20;0;0;0;0;0;14.6;13.1;0;0;0;0;-1.5;0;-.0999999999999996;-1.5;2.25;0;.0099999999999999;2.25;201607;-.52810073;213.16;171.61
2;20;0;0;0;0;0;17.3;15.7;0;0;0;0;0;0;-.8999999999999986;-.6000000000000014;0;0;.8099999999999974;.3600000000000017;201607;-.32668769;299.29001;246.49001
3;20;0;0;0;0;0;18.7;16.9;0;0;0;0;0;0;-1.699999999999999;-.7000000000000028;0;0;2.889999999999998;.490000000000004;201607;-.25703195;349.69;285.60999
4;20;0;0;0;0;0;17.8;18.8;0;0;0;0;0;0;-2.599999999999998;-.5;0;0;6.759999999999989;.25;201607;-.2036421;316.84;353.44
5;20;0;0;0;0;0;19.4;16.9;0;0;0;0;0;0;-1.900000000000002;-.8000000000000007;0;0;3.610000000000008;.6400000000000011;201607;-.12399136;376.35999;285.60999
6;20;0;0;0;0;0;19.1;16.9;0;0;0;0;0;0;-1.5;-1.5;0;0;2.25;2.25;201607;-.14511615;364.81;285.60999
7;20;0;0;0;0;0;19.2;18.2;0;0;0;0;0;0;-2.199999999999999;-.8000000000000007;0;0;4.839999999999997;.6400000000000011;201607;-.24890377;368.64001;331.23999
1;20;0;0;0;0;0;19.5;18.6;0;0;0;0;0;0;-1.100000000000001;-1;0;0;1.210000000000003;1;201607;-.26405153;380.25;345.95999
2;20;0;0;0;0;0;18.6;18.8;0;0;0;0;0;0;-1;-.3999999999999986;0;0;1;.1599999999999989;201607;-.24492285;345.95999;353.44
3;20;0;0;0;0;0;18.6;17.3;0;0;0;0;0;0;0;-1.300000000000001;0;0;0;1.690000000000002;201607;-.26010177;345.95999;299.29001
4;20;0;0;0;0;0;14.8;17.6;0;0;0;0;0;0;-2.5;-.2999999999999972;0;0;6.25;.0899999999999983;201607;-.19791289;219.03999;309.76001
5;20;0;0;0;0;0;18.8;18;0;0;0;0;0;0;-1.300000000000001;-.1999999999999993;0;0;1.690000000000002;.0399999999999997;201607;-.20137969;353.44;324
6;20;0;0;0;0;0;16.7;16.1;0;0;0;0;0;0;-.3000000000000007;-.8999999999999986;0;0;.0900000000000004;.8099999999999974;201607;-.1389866;278.89001;259.20999
7;20;0;0;0;0;0;15.2;17.8;0;0;0;0;0;0;-1;-.8999999999999986;0;0;1;.8099999999999974;201607;-.38176388;231.03999;316.84
1;20;0;0;0;0;0;16.6;16.8;0;0;0;0;0;0;0;-.8000000000000007;0;0;0;.6400000000000011;201608;-.30885512;275.56;282.23999
2;20;0;0;0;0;0;13;15.8;0;0;0;0;0;0;-2.5;-.5999999999999979;0;0;6.25;.3599999999999974;201608;-.29404035;169;249.64
3;20;0;0;0;0;0;18.1;16.3;0;0;0;0;-2.8;0;-.5;.1000000000000014;7.839999999999999;0;.25;.0100000000000003;201608;-.24845141;327.60999;265.69
4;20;0;0;0;0;0;17.6;15.5;0;0;0;0;0;0;-.5999999999999979;-.4000000000000004;0;0;.3599999999999974;.1600000000000003;201608;-.22159691;309.76001;240.25
5;20;0;0;0;0;0;18.8;16.1;0;0;0;0;0;0;-.1999999999999993;-.6999999999999993;0;0;.0399999999999997;.489999999999999;201608;-.10739361;353.44;259.20999
6;20;0;0;0;0;0;15.9;16;0;0;0;0;0;0;-.4999999999999982;-.5;0;0;.2499999999999982;.25;201608;-.12647718;252.81;256
7;20;0;0;0;0;0;18.7;16.9;0;0;0;0;0;0;-.3000000000000007;-1.700000000000003;0;0;.0900000000000004;2.89000000000001;201608;-.39832845;349.69;285.60999
1;20;0;0;0;0;0;14.9;17.2;.2;0;.04;0;.2;0;-1.299999999999999;-.9000000000000021;.04;0;1.689999999999997;.8100000000000038;201608;-.35460499;222.00999;295.84
2;20;0;0;0;0;0;13.5;13.9;0;0;0;0;0;0;-.4000000000000004;-1.4;0;0;.1600000000000003;1.960000000000001;201608;-.37121654;182.25;193.21001
3;20;0;0;0;0;0;11.4;12.1;0;0;0;0;0;0;-.5999999999999996;-.5;0;0;.3599999999999996;.25;201608;-.36249831;129.96001;146.41
4;20;0;0;0;0;0;13.1;10.4;0;0;0;0;0;0;-1.200000000000001;-.5;0;0;1.440000000000003;.25;201608;-.34500784;171.61;108.16
5;20;0;0;0;0;0;16.6;13.6;0;0;0;0;-.2;0;-.1999999999999993;-.4000000000000004;.04;0;.0399999999999997;.1600000000000003;201608;-.16563842;275.56;184.96001
6;20;0;0;0;0;0;16.2;15.3;0;0;0;0;0;0;-.6999999999999993;-.0999999999999996;0;0;.489999999999999;.0099999999999999;201608;-.13998087;262.44;234.09
7;20;0;0;0;0;0;15.5;12.9;0;0;0;0;0;0;-.3000000000000007;-.5;0;0;.0900000000000004;.25;201608;-.49239516;240.25;166.41
1;20;0;0;0;0;0;15.6;14.4;0;0;0;0;0;0;-.7999999999999989;-.0999999999999996;0;0;.6399999999999984;.0099999999999999;201608;-.44124892;243.36;207.36
2;20;0;0;1;0;0;13;15.4;0;0;0;0;0;0;-2.699999999999999;-.0999999999999996;0;0;7.289999999999997;.0099999999999999;201608;-.38963112;169;237.16
3;20;0;0;0;0;0;17.5;13.9;0;0;0;0;0;-.3;-.3000000000000007;.3000000000000007;0;.09;.0900000000000004;.0900000000000004;201608;-.38777441;306.25;193.21001
4;20;0;0;0;0;0;14.8;13.2;0;0;0;0;0;0;.1000000000000014;.0999999999999996;0;0;.0100000000000003;.0099999999999999;201608;-.39345175;219.03999;174.24001
5;20;0;0;1;0;0;14.5;12.4;0;0;0;0;0;0;-.9000000000000004;-.6999999999999993;0;0;.8100000000000006;.489999999999999;201608;-.15547055;210.25;153.75999
6;20;0;0;0;0;0;17.1;13.6;0;0;0;0;0;0;-.3999999999999986;-.3000000000000007;0;0;.1599999999999989;.0900000000000004;201608;-.14141284;292.41;184.96001
7;20;0;0;0;0;0;16.9;14.6;0;.1;0;.01;0;-.3;0;0;0;.09;0;0;201608;-.54833949;285.60999;213.16
1;20;0;0;0;0;0;17.7;14.3;0;0;0;0;0;0;-.1000000000000014;.1000000000000014;0;0;.0100000000000003;.0100000000000003;201608;-.50797254;313.29001;204.49001
2;20;0;0;0;0;0;14.8;14.6;0;0;0;0;0;0;-1.5;0;0;0;2.25;0;201608;-.51796669;219.03999;213.16
3;20;0;0;0;0;0;17.2;15.5;0;0;0;0;0;0;-.5;.3000000000000007;0;0;.25;.0900000000000004;201608;-.41234004;295.84;240.25
4;20;0;0;0;0;0;20.5;16.2;0;0;0;0;0;0;.3000000000000007;-.1999999999999993;0;0;.0900000000000004;.0399999999999997;201608;-.38260981;420.25;262.44
5;20;0;0;0;0;0;21.6;17;0;0;0;0;0;0;-1.5;.1999999999999993;0;0;2.25;.0399999999999997;201608;-.069372587;466.56;289
6;20;0;0;0;0;0;11.9;15.5;0;0;0;0;0;0;-1.699999999999999;-1.300000000000001;0;0;2.889999999999998;1.690000000000002;201608;-.13950378;141.61;240.25
7;20;0;0;0;0;0;17.8;13.1;0;2.4;0;5.76;0;2;-.6999999999999993;-.3000000000000007;0;4;.489999999999999;.0900000000000004;201608;-.60238487;316.84;171.61
1;20;0;0;0;0;0;15.9;14;0;.1;0;.01;0;0;-.4000000000000004;-.0999999999999996;0;0;.1600000000000003;.0099999999999999;201608;-.4752422;252.81;196
2;20;0;0;0;0;0;16.5;14.7;0;0;0;0;0;0;-.8999999999999986;-1.100000000000001;0;0;.8099999999999974;1.210000000000003;201608;-.47702551;272.25;216.09
3;20;0;0;0;0;0;15.9;16.2;0;0;0;0;0;0;-.5999999999999996;0;0;0;.3599999999999996;0;201608;-.45736551;252.81;262.44
4;20;0;0;0;0;0;14.7;14;0;0;0;0;0;0;-.9000000000000004;-.5999999999999996;0;0;.8100000000000006;.3599999999999996;201609;-.40704754;216.09;196
5;20;0;0;0;0;0;17.6;13.7;0;0;0;0;0;0;.1000000000000014;-.5;0;0;.0100000000000003;.25;201609;-.18527368;309.76001;187.69
6;20;0;0;0;0;0;17.5;13.3;0;0;0;0;0;0;-.1999999999999993;.2000000000000011;0;0;.0399999999999997;.0400000000000004;201609;-.2199429;306.25;176.89
7;20;0;0;0;0;0;14.2;12.6;.7;0;.4899999999999999;0;-.1000000000000001;0;0;0;.01;0;0;0;201609;-.64392322;201.64;158.75999
1;20;0;0;0;0;0;13.8;10.6;0;0;0;0;0;0;-1;-1;0;0;1;1;201609;-.68236881;190.44;112.36
2;20;0;0;0;0;0;15.4;16.3;0;0;0;0;0;0;-.2999999999999989;.6000000000000014;0;0;.0899999999999994;.3600000000000017;201609;-.50211877;237.16;265.69
3;20;0;0;0;0;0;16.8;16.6;0;0;0;0;0;0;-1.5;-.7999999999999972;0;0;2.25;.6399999999999955;201609;-.48303807;282.23999;275.56
4;20;0;0;0;0;0;18.4;12.9;0;0;0;0;0;0;.3999999999999986;.5999999999999996;0;0;.1599999999999989;.3599999999999996;201609;-.45041344;338.56;166.41
5;20;0;0;0;0;0;13.5;14.7;0;0;0;0;0;0;-1.300000000000001;-.3000000000000007;0;0;1.690000000000002;.0900000000000004;201609;-.19105844;182.25;216.09
6;20;0;0;0;0;0;16.5;15.1;0;0;0;0;0;0;0;-.5;0;0;0;.25;201609;-.19766575;272.25;228.00999
7;20;0;0;0;0;0;13.8;15.6;0;0;0;0;0;0;-2;0;0;0;4;0;201609;-.63637704;190.44;243.36
1;20;0;0;0;0;0;16.6;13.1;0;0;0;0;0;0;-.2999999999999972;-.7000000000000011;0;0;.0899999999999983;.4900000000000015;201609;-.5591498;275.56;171.61
2;20;0;0;0;0;0;17.1;14.9;0;0;0;0;0;0;-1;-.2999999999999989;0;0;1;.0899999999999994;201609;-.52370501;292.41;222.00999
3;20;0;0;0;0;0;16.6;12.9;0;0;0;0;0;0;-1.199999999999999;-.4000000000000004;0;0;1.439999999999998;.1600000000000003;201609;-.46309945;275.56;166.41
4;20;0;0;0;0;0;16;13.2;0;0;0;0;0;0;-.1000000000000014;-.6000000000000014;0;0;.0100000000000003;.3600000000000017;201609;-.45953333;256;174.24001
5;20;0;0;0;0;0;16;11.3;0;0;0;0;0;0;-1.100000000000001;-.0999999999999996;0;0;1.210000000000003;.0099999999999999;201609;-.18690144;256;127.69
6;20;0;0;0;0;0;9.9;11.3;0;0;0;0;0;0;-1.699999999999999;.1000000000000014;0;0;2.889999999999998;.0100000000000003;201609;-.22414267;98.010002;127.69
7;20;0;0;0;0;0;13.4;9;0;0;0;0;0;0;-.0999999999999996;0;0;0;.0099999999999999;0;201609;-.64252758;179.56;81
1;20;0;0;0;0;0;0;14.7;0;0;0;0;0;0;-13.2;.3999999999999986;0;0;174.24;.1599999999999989;201609;-.68255097;0;216.09
2;20;0;0;0;0;0;15.2;11.4;.4;0;.16;0;.4;0;-.4000000000000004;-.4000000000000004;.16;0;.1600000000000003;.1600000000000003;201609;-.50091171;231.03999;129.96001
3;20;0;0;0;0;0;9;9.1;0;0;0;0;0;0;-1.199999999999999;-1.300000000000001;0;0;1.439999999999998;1.690000000000002;201609;-.4620631;81;82.809998
4;20;0;0;0;0;0;10.1;9.5;0;0;0;0;0;0;-.8000000000000007;-1;0;0;.6400000000000011;1;201609;-.43489009;102.01;90.25
5;20;0;0;0;0;0;14.8;10.3;0;.1;0;.01;0;.1;-1.300000000000001;.3000000000000007;0;.01;1.690000000000002;.0900000000000004;201609;-.20201772;219.03999;106.09
6;20;0;0;0;0;0;10.4;11.8;0;0;0;0;0;0;-1.1;-.1999999999999993;0;0;1.209999999999999;.0399999999999997;201609;-.20816578;108.16;139.24001
7;20;0;0;0;0;0;13.8;12.3;0;0;0;0;0;0;-.0999999999999996;-.0999999999999996;0;0;.0099999999999999;.0099999999999999;201609;-.59388065;190.44;151.28999
1;20;0;0;0;0;0;13.8;11.9;0;0;0;0;0;0;-.3999999999999986;-.0999999999999996;0;0;.1599999999999989;.0099999999999999;201609;-.56350815;190.44;141.61
2;20;0;0;0;0;0;13.2;13.6;0;0;0;0;0;0;-.9000000000000004;.1999999999999993;0;0;.8100000000000006;.0399999999999997;201609;-.48753765;174.24001;184.96001
3;20;0;0;0;0;0;16.1;11.6;0;0;0;0;0;0;-.2999999999999972;-.3000000000000007;0;0;.0899999999999983;.0900000000000004;201609;-.40502298;259.20999;134.56
4;20;0;0;0;0;0;15.4;13.4;0;0;0;0;0;0;-.2999999999999989;0;0;0;.0899999999999994;0;201609;-.30208787;237.16;179.56
5;20;0;0;0;0;0;12.5;10.4;0;0;0;0;0;0;-.6999999999999993;-.2999999999999989;0;0;.489999999999999;.0899999999999994;201609;-.08131855;156.25;108.16
6;20;0;0;0;0;0;11.2;9;0;0;0;0;0;0;0;-1;0;0;0;1;201610;-.1690798;125.44;81
7;20;0;0;0;0;0;12.1;10.4;2.2;0;4.840000000000001;0;0;0;-.2000000000000011;-.1999999999999993;0;0;.0400000000000004;.0399999999999997;201610;-.49040043;146.41;108.16
1;20;0;0;0;0;0;10.3;7;0;0;0;0;0;0;-.3999999999999986;-.4000000000000004;0;0;.1599999999999989;.1600000000000003;201610;-.4681381;106.09;49
2;20;0;0;0;0;0;6.8;8.699999999999999;0;0;0;0;0;0;-.5;.0999999999999996;0;0;.25;.0099999999999999;201610;-.43008325;46.240002;75.690002
3;20;0;0;0;0;0;6.9;8.6;0;0;0;0;0;0;.1000000000000005;.1999999999999993;0;0;.0100000000000001;.0399999999999997;201610;-.4394072;47.610001;73.959999
4;20;0;0;0;0;0;9.800000000000001;8.800000000000001;0;0;0;0;0;0;.2000000000000011;-.3999999999999986;0;0;.0400000000000004;.1599999999999989;201610;-.34428358;96.040001;77.440002
5;20;0;0;0;0;0;7.3;9.4;0;0;0;0;0;0;-.5;-.0999999999999996;0;0;.25;.0099999999999999;201610;-.11427601;53.290001;88.360001
6;20;0;0;0;0;0;8;8;0;0;0;0;0;0;-.3000000000000007;0;0;0;.0900000000000004;0;201610;-.13393381;64;64
7;20;0;0;0;0;0;6.7;8.1;0;0;0;0;0;0;-.5999999999999996;-.2000000000000011;0;0;.3599999999999996;.0400000000000004;201610;-.51825088;44.889999;65.610001
1;20;0;0;0;0;0;7.9;8.199999999999999;0;0;0;0;0;0;0;0;0;0;0;0;201610;-.39778537;62.41;67.239998
2;20;0;0;0;0;0;7.8;7.1;0;0;0;0;0;0;-.1000000000000005;0;0;0;.0100000000000001;0;201610;-.38003597;60.84;50.41
3;20;0;0;0;0;0;7;6;.1;0;.01;0;-.3;0;.0999999999999996;0;.09;0;.0099999999999999;0;201610;-.37397847;49;36
4;20;0;0;0;0;0;7.3;5.8;0;0;0;0;0;0;-.5;-.1000000000000005;0;0;.25;.0100000000000001;201610;-.37052867;53.290001;33.639999
5;20;0;0;0;0;0;9.4;6.2;0;0;0;0;0;0;.5999999999999996;.2000000000000002;0;0;.3599999999999996;.0400000000000001;201610;-.10050347;88.360001;38.439999
6;20;0;0;0;0;0;8.199999999999999;7.1;.1;0;.01;0;-.3;0;-.1000000000000014;.0999999999999996;.09;0;.0100000000000003;.0099999999999999;201610;-.19577976;67.239998;50.41
7;20;0;0;0;0;0;7.6;5.9;0;0;0;0;0;0;.2999999999999998;-.0999999999999996;0;0;.0899999999999999;.0099999999999999;201610;-.55084705;57.759998;34.810001
1;20;0;0;0;0;0;8.1;7.9;0;0;0;0;0;0;0;-.0999999999999996;0;0;0;.0099999999999999;201610;-.42058742;65.610001;62.41
2;20;0;0;0;0;0;10.1;7.4;0;0;0;0;-.2;0;.0999999999999996;0;.04;0;.0099999999999999;0;201610;-.40336391;102.01;54.759998
3;20;0;0;0;0;0;9.699999999999999;8;.8;0;.6400000000000001;0;.2000000000000001;0;.2999999999999989;-.0999999999999996;.04;0;.0899999999999994;.0099999999999999;201610;-.32797724;94.089996;64
4;20;0;0;0;0;0;8;7;0;0;0;0;0;0;.0999999999999996;0;0;0;.0099999999999999;0;201610;-.32746598;64;49
5;20;0;0;0;0;0;1.7;5.4;1.7;0;2.89;0;0;0;0;0;0;0;0;0;201610;-.12499236;2.8900001;29.16
6;20;0;0;0;0;0;1.7;5.1;1.7;0;2.89;0;0;0;0;.1999999999999993;0;0;0;.0399999999999997;201610;-.13633327;2.8900001;26.01
7;20;0;0;0;0;0;1.7;6.3;1.7;0;2.89;0;0;-.2;0;.2999999999999998;0;.04;0;.0899999999999999;201610;-.51154035;2.8900001;39.689999
1;20;0;0;0;0;0;1.7;6.1;1.7;.3;2.89;.09;0;.2;0;.2999999999999998;0;.04;0;.0899999999999999;201610;-.39355144;2.8900001;37.209999
2;20;0;0;0;0;0;1.7;3.1;1.7;0;2.89;0;0;0;0;.1000000000000001;0;0;0;.01;201610;-.43804425;2.8900001;9.6099997
3;20;0;0;0;0;0;1.7;5;1.7;0;2.89;0;0;0;0;.4000000000000004;0;0;0;.1600000000000003;201610;-.30369005;2.8900001;25
4;20;0;0;0;0;0;1.7;8.699999999999999;1.7;0;2.89;0;0;0;0;-.2000000000000011;0;0;0;.0400000000000004;201610;-.25054213;2.8900001;75.690002
5;20;0;0;0;0;0;1.7;6.6;1.7;0;2.89;0;0;0;0;-.3000000000000007;0;0;0;.0900000000000004;201610;-.028894696;2.8900001;43.560001
6;20;0;0;0;0;0;1.7;6.3;1.7;0;2.89;0;0;0;0;-.6000000000000005;0;0;0;.3600000000000007;201610;-.089263558;2.8900001;39.689999
7;20;0;0;0;0;0;1.7;4.1;1.7;0;2.89;0;0;0;0;-.5;0;0;0;.25;201610;-.27829865;2.8900001;16.809999
1;20;0;0;0;0;0;1.7;2.7;1.7;0;2.89;0;0;0;0;.4000000000000004;0;0;0;.1600000000000003;201610;-.064574003;2.8900001;7.29
2;20;0;0;0;0;0;1.7;2.4;1.7;.5;2.89;.25;0;0;0;.2999999999999998;0;0;0;.0899999999999999;201611;-.00081023813;2.8900001;5.7600002
3;20;0;0;0;0;0;1.7;2;1.7;0;2.89;0;0;0;0;-.2000000000000002;0;0;0;.0400000000000001;201611;.025355056;2.8900001;4
4;20;0;0;0;0;0;1.7;-.2;1.7;0;2.89;0;0;0;0;-.8;0;0;0;.6400000000000001;201611;-.36651173;2.8900001;.039999999
6;20;0;1;0;0;0;1.7;1.4;1.7;.2;2.89;.04;0;.2;0;-.2000000000000002;0;.04;0;.0400000000000001;201611;.025614312;2.8900001;1.96
7;20;0;0;0;0;0;1.7;.3;1.7;0;2.89;0;0;0;0;.2;0;0;0;.04;201611;-.1905603;2.8900001;.090000004
1;20;0;0;0;0;0;-2.2;-2;0;.3;0;.09;0;.3;.8999999999999999;0;0;.09;.8099999999999998;0;201611;-.10224183;4.8400002;4
2;20;0;0;0;0;0;-1;-1.5;0;.2;0;.04;0;0;.5;-.1000000000000001;0;0;.25;.01;201611;-.048971862;1;2.25
3;20;0;0;0;0;1;-.6;.4;0;0;0;0;0;0;-.2;-.1;0;0;.04;.01;201611;-.12246007;.36000001;.16
4;20;0;0;0;0;0;.8;.7;0;0;0;0;0;0;.4;-.3;0;0;.16;.09;201611;-.068736568;.63999999;.49000001
